timestamp,Meter_Hydros21_Cond,Meter_Hydros21_Temp,Meter_Hydros21_Depth
2024-07-09 07:27:00+00:00,94.3,23.2,132.5
2024-07-09 07:30:00+00:00,96.2,23.2,133.0
2024-07-09 07:33:00+00:00,96.2,23.17,132.0
2024-07-09 07:36:00+00:00,96.8,23.1,132.0
2024-07-09 07:39:00+00:00,94.7,23.1,132.5
2024-07-09 07:42:00+00:00,95.0,23.1,131.7
2024-07-09 07:45:00+00:00,94.7,23.02,131.8
2024-07-09 07:48:00+00:00,96.0,23.0,132.3
2024-07-09 07:51:00+00:00,95.7,23.0,132.3
2024-07-09 07:54:00+00:00,95.0,23.0,131.8
2024-07-09 07:57:00+00:00,95.8,22.92,132.0
2024-07-09 08:00:00+00:00,95.5,22.9,131.3
2024-07-09 08:03:00+00:00,96.5,22.9,131.3
2024-07-09 08:06:00+00:00,95.0,22.9,131.2
2024-07-09 08:09:00+00:00,96.0,22.8,131.5
2024-07-09 08:12:00+00:00,95.5,22.8,132.5
2024-07-09 08:15:00+00:00,95.5,22.8,132.3
2024-07-09 08:18:00+00:00,96.0,22.8,133.0
2024-07-09 08:21:00+00:00,95.8,22.7,132.3
2024-07-09 08:24:00+00:00,96.2,22.7,132.7
2024-07-09 08:27:00+00:00,96.0,22.7,132.5
2024-07-09 08:30:00+00:00,95.5,22.7,132.8
2024-07-09 08:33:00+00:00,95.8,22.68,132.2
2024-07-09 08:36:00+00:00,95.5,22.6,131.8
2024-07-09 08:39:00+00:00,95.8,22.6,132.8
2024-07-09 08:42:00+00:00,95.5,22.6,131.8
2024-07-09 08:45:00+00:00,95.7,22.6,131.0
2024-07-09 08:48:00+00:00,95.8,22.52,131.3
2024-07-09 08:51:00+00:00,96.3,22.5,130.8
2024-07-09 08:54:00+00:00,96.0,22.5,131.3
2024-07-09 08:57:00+00:00,95.7,22.5,131.3
2024-07-09 09:00:00+00:00,95.5,22.5,132.0
2024-07-09 09:03:00+00:00,96.2,22.42,132.0
2024-07-09 09:06:00+00:00,95.5,22.4,132.7
2024-07-09 09:09:00+00:00,95.2,22.4,131.7
2024-07-09 09:12:00+00:00,96.7,22.4,131.8
2024-07-09 09:18:00+00:00,95.8,22.32,131.8
2024-07-09 09:21:00+00:00,96.2,22.3,131.5
2024-07-09 09:24:00+00:00,96.5,22.3,131.7
2024-07-09 09:27:00+00:00,96.0,22.3,131.8
2024-07-09 09:30:00+00:00,96.8,22.3,131.7
2024-07-09 09:36:00+00:00,96.0,22.2,131.7
2024-07-09 09:39:00+00:00,97.2,22.2,131.0
2024-07-09 09:42:00+00:00,97.0,22.2,131.2
2024-07-09 09:45:00+00:00,95.7,22.2,131.5
2024-07-09 09:48:00+00:00,96.0,22.2,131.5
2024-07-09 09:54:00+00:00,96.2,22.1,130.8
2024-07-09 09:57:00+00:00,97.5,22.1,130.7
2024-07-09 10:00:00+00:00,96.7,22.1,131.0
2024-07-09 10:09:00+00:00,97.0,22.02,130.5
2024-07-09 10:15:00+00:00,96.8,22.0,131.2
2024-07-09 10:24:00+00:00,95.3,22.0,131.7
2024-07-09 10:33:00+00:00,96.8,21.9,131.8
2024-07-09 10:48:00+00:00,97.5,21.82,131.0
2024-07-09 10:51:00+00:00,96.8,21.8,131.3
2024-07-09 10:54:00+00:00,97.0,21.8,131.7
2024-07-09 10:57:00+00:00,96.2,21.8,131.8
2024-07-09 11:00:00+00:00,97.5,21.8,131.2
2024-07-09 11:03:00+00:00,97.5,21.8,131.3
2024-07-09 11:06:00+00:00,96.8,21.8,131.2
2024-07-09 11:09:00+00:00,97.5,21.8,131.2
2024-07-09 11:12:00+00:00,97.2,21.75,132.0
2024-07-09 11:15:00+00:00,96.8,21.7,132.0
2024-07-09 11:18:00+00:00,97.2,21.7,131.2
2024-07-09 11:21:00+00:00,97.5,21.7,130.8
2024-07-09 11:24:00+00:00,97.3,21.7,130.5
2024-07-09 11:27:00+00:00,97.0,21.7,131.0
2024-07-09 11:30:00+00:00,96.8,21.7,131.8
2024-07-09 11:39:00+00:00,98.2,21.6,131.8
2024-07-09 11:42:00+00:00,96.8,21.6,131.8
2024-07-09 11:45:00+00:00,97.3,21.6,131.8
2024-07-09 11:48:00+00:00,96.7,21.6,130.8
2024-07-09 11:51:00+00:00,98.0,21.6,131.2
2024-07-09 11:54:00+00:00,97.2,21.6,131.2
2024-07-09 11:57:00+00:00,98.5,21.5,131.5
2024-07-09 12:03:00+00:00,97.3,21.5,133.0
2024-07-09 12:06:00+00:00,98.0,21.5,131.5
2024-07-09 12:09:00+00:00,97.5,21.5,131.3
2024-07-09 12:12:00+00:00,98.0,21.5,131.2
2024-07-09 12:15:00+00:00,97.5,21.5,131.0
2024-07-09 12:18:00+00:00,96.8,21.48,132.2
2024-07-09 12:21:00+00:00,98.0,21.42,131.0
2024-07-09 12:24:00+00:00,98.3,21.4,131.0
2024-07-09 12:27:00+00:00,98.5,21.4,130.5
2024-07-09 12:30:00+00:00,97.7,21.4,131.0
2024-07-09 12:33:00+00:00,97.3,21.4,131.2
2024-07-09 12:36:00+00:00,98.2,21.4,130.5
2024-07-09 12:39:00+00:00,97.5,21.4,130.2
2024-07-09 12:42:00+00:00,98.2,21.4,130.3
2024-07-09 12:45:00+00:00,97.5,21.32,129.7
2024-07-09 12:48:00+00:00,97.3,21.3,130.0
2024-07-09 12:51:00+00:00,98.0,21.3,130.7
2024-07-09 12:54:00+00:00,97.0,21.3,129.8
2024-07-09 12:57:00+00:00,98.5,21.3,128.8
2024-07-09 13:00:00+00:00,97.0,21.3,129.5
2024-07-09 13:03:00+00:00,97.8,21.3,129.8
2024-07-09 13:09:00+00:00,97.7,21.3,129.5
2024-07-09 13:12:00+00:00,97.5,21.22,130.0
2024-07-09 13:15:00+00:00,98.2,21.2,129.2
2024-07-09 13:18:00+00:00,98.2,21.2,129.7
2024-07-09 13:21:00+00:00,97.5,21.2,130.3
2024-07-09 13:24:00+00:00,98.3,21.2,130.7
2024-07-09 13:27:00+00:00,98.3,21.2,130.0
2024-07-09 13:30:00+00:00,97.5,21.2,130.8
2024-07-09 13:33:00+00:00,97.8,21.2,130.8
2024-07-09 13:36:00+00:00,98.7,21.2,130.3
2024-07-09 13:39:00+00:00,98.0,21.13,131.8
2024-07-09 13:42:00+00:00,98.8,21.1,131.2
2024-07-09 13:45:00+00:00,98.5,21.1,131.0
2024-07-09 13:48:00+00:00,98.8,21.1,131.8
2024-07-09 13:51:00+00:00,98.3,21.1,131.5
2024-07-09 13:54:00+00:00,98.5,21.1,131.0
2024-07-09 13:57:00+00:00,98.2,21.1,130.3
2024-07-09 14:03:00+00:00,98.2,21.1,130.5
2024-07-09 14:09:00+00:00,98.7,21.05,130.7
2024-07-09 14:15:00+00:00,97.3,21.0,130.3
2024-07-09 14:18:00+00:00,96.8,21.0,130.8
2024-07-09 14:21:00+00:00,99.2,21.0,129.8
2024-07-09 14:24:00+00:00,98.5,21.0,129.3
2024-07-09 14:27:00+00:00,98.2,21.0,129.7
2024-07-09 14:30:00+00:00,99.0,21.0,128.8
2024-07-09 14:33:00+00:00,98.2,21.0,130.0
2024-07-09 14:36:00+00:00,98.5,21.0,130.0
2024-07-09 14:39:00+00:00,98.0,21.0,131.3
2024-07-09 14:42:00+00:00,98.8,20.92,131.0
2024-07-09 14:45:00+00:00,98.8,20.92,130.2
2024-07-09 14:48:00+00:00,98.8,20.9,129.8
2024-07-09 14:51:00+00:00,99.0,20.9,130.7
2024-07-09 14:54:00+00:00,99.2,20.9,129.7
2024-07-09 14:57:00+00:00,97.5,20.9,131.0
2024-07-09 15:00:00+00:00,98.8,20.9,130.5
2024-07-09 15:06:00+00:00,98.3,20.9,129.7
2024-07-09 15:09:00+00:00,98.8,20.9,130.0
2024-07-09 15:12:00+00:00,98.8,20.9,129.5
2024-07-09 15:15:00+00:00,98.8,20.9,129.7
2024-07-09 15:18:00+00:00,98.0,20.83,129.0
2024-07-09 15:21:00+00:00,98.7,20.82,129.2
2024-07-09 15:27:00+00:00,99.2,20.8,129.2
2024-07-09 15:30:00+00:00,99.5,20.8,129.7
2024-07-09 15:33:00+00:00,98.5,20.8,129.2
2024-07-09 15:36:00+00:00,98.7,20.8,129.0
2024-07-09 15:39:00+00:00,99.2,20.8,128.3
2024-07-09 15:42:00+00:00,99.2,20.8,128.7
2024-07-09 15:51:00+00:00,99.2,20.8,128.7
2024-07-09 15:54:00+00:00,99.2,20.8,128.7
2024-07-09 15:57:00+00:00,98.8,20.8,128.8
2024-07-09 16:00:00+00:00,99.8,20.77,128.7
2024-07-09 16:03:00+00:00,99.3,20.72,128.7
2024-07-09 16:06:00+00:00,98.7,20.7,129.3
2024-07-09 16:09:00+00:00,98.0,20.7,130.2
2024-07-09 16:12:00+00:00,99.2,20.7,129.5
2024-07-09 16:15:00+00:00,98.5,20.7,129.3
2024-07-09 16:18:00+00:00,99.2,20.7,129.0
2024-07-09 16:21:00+00:00,99.0,20.7,129.2
2024-07-09 16:24:00+00:00,98.7,20.7,130.2
2024-07-09 16:30:00+00:00,99.0,20.7,129.8
2024-07-09 16:39:00+00:00,98.3,20.7,130.2
2024-07-09 16:42:00+00:00,99.8,20.7,130.3
2024-07-09 16:45:00+00:00,99.2,20.7,130.0
2024-07-09 16:51:00+00:00,98.8,20.7,129.8
2024-07-09 16:57:00+00:00,98.7,20.7,130.0
2024-07-09 17:00:00+00:00,99.2,20.7,130.0
2024-07-09 17:03:00+00:00,99.3,20.7,130.7
2024-07-09 17:06:00+00:00,99.0,20.7,130.2
2024-07-09 17:09:00+00:00,98.5,20.7,130.3
2024-07-09 17:12:00+00:00,99.2,20.7,131.0
2024-07-09 17:15:00+00:00,99.5,20.7,130.2
2024-07-09 17:18:00+00:00,97.8,20.7,130.0
2024-07-09 17:21:00+00:00,98.0,20.7,131.2
2024-07-09 17:24:00+00:00,99.2,20.7,130.2
2024-07-09 17:27:00+00:00,99.0,20.7,130.5
2024-07-09 17:30:00+00:00,98.5,20.7,131.0
2024-07-09 17:33:00+00:00,98.5,20.7,131.5
2024-07-09 17:36:00+00:00,99.3,20.7,130.5
2024-07-09 17:39:00+00:00,98.7,20.7,130.3
2024-07-09 17:42:00+00:00,99.0,20.7,130.3
2024-07-09 17:45:00+00:00,98.7,20.7,131.2
2024-07-09 17:48:00+00:00,99.0,20.7,130.8
2024-07-09 17:51:00+00:00,98.3,20.7,130.8
2024-07-09 17:54:00+00:00,98.8,20.7,130.2
2024-07-09 17:57:00+00:00,99.3,20.7,130.2
2024-07-09 18:00:00+00:00,98.7,20.7,131.0
2024-07-09 18:03:00+00:00,99.3,20.7,130.3
2024-07-09 18:06:00+00:00,100.0,20.7,130.3
2024-07-09 18:09:00+00:00,98.5,20.7,131.2
2024-07-09 18:12:00+00:00,98.7,20.7,130.7
2024-07-09 18:15:00+00:00,99.7,20.7,129.8
2024-07-09 18:18:00+00:00,99.3,20.7,129.5
2024-07-09 18:21:00+00:00,99.5,20.7,131.0
2024-07-09 18:24:00+00:00,99.3,20.7,131.0
2024-07-09 18:27:00+00:00,98.8,20.7,131.0
2024-07-09 18:30:00+00:00,98.7,20.7,131.0
2024-07-09 18:33:00+00:00,99.2,20.7,130.7
2024-07-09 18:36:00+00:00,99.3,20.72,131.5
2024-07-09 18:39:00+00:00,100.2,20.72,131.3
2024-07-09 18:42:00+00:00,99.0,20.75,131.0
2024-07-09 18:45:00+00:00,99.3,20.8,130.7
2024-07-09 18:48:00+00:00,99.0,20.8,130.5
2024-07-09 18:51:00+00:00,99.7,20.8,130.0
2024-07-09 18:54:00+00:00,99.5,20.8,130.7
2024-07-09 18:57:00+00:00,99.0,20.8,130.5
2024-07-09 19:00:00+00:00,99.2,20.8,131.3
2024-07-09 19:03:00+00:00,100.0,20.8,130.0
2024-07-09 19:06:00+00:00,98.5,20.8,130.5
2024-07-09 19:09:00+00:00,98.8,20.8,129.7
2024-07-09 19:12:00+00:00,99.7,20.8,129.5
2024-07-09 19:15:00+00:00,99.5,20.8,130.0
2024-07-09 19:18:00+00:00,99.2,20.8,130.5
2024-07-09 19:21:00+00:00,100.0,20.8,130.0
2024-07-09 19:24:00+00:00,99.8,20.8,130.2
2024-07-09 19:27:00+00:00,99.8,20.82,130.2
2024-07-09 19:30:00+00:00,99.3,20.83,130.8
2024-07-09 19:33:00+00:00,99.5,20.9,130.2
2024-07-09 19:36:00+00:00,99.2,20.9,129.2
2024-07-09 19:39:00+00:00,98.2,20.9,130.3
2024-07-09 19:42:00+00:00,99.7,20.9,130.3
2024-07-09 19:45:00+00:00,99.2,20.9,129.8
2024-07-09 19:48:00+00:00,99.3,20.9,130.3
2024-07-09 19:51:00+00:00,99.2,20.9,130.3
2024-07-09 19:54:00+00:00,99.2,20.9,130.0
2024-07-09 19:57:00+00:00,99.3,20.9,130.7
2024-07-09 20:00:00+00:00,99.5,20.9,131.2
2024-07-09 20:03:00+00:00,99.2,20.95,130.8
2024-07-09 20:06:00+00:00,99.8,21.0,131.3
2024-07-09 20:09:00+00:00,99.3,21.0,131.0
2024-07-09 20:12:00+00:00,99.3,21.0,130.2
2024-07-09 20:15:00+00:00,98.8,21.0,130.7
2024-07-09 20:18:00+00:00,99.8,21.0,131.0
2024-07-09 20:21:00+00:00,98.8,21.0,129.5
2024-07-09 20:24:00+00:00,99.8,21.0,130.3
2024-07-09 20:27:00+00:00,100.0,21.0,130.7
2024-07-09 20:30:00+00:00,99.0,21.1,131.0
2024-07-09 20:33:00+00:00,100.2,21.1,131.0
2024-07-09 20:36:00+00:00,99.2,21.1,130.7
2024-07-09 20:39:00+00:00,100.5,21.1,130.8
2024-07-09 20:42:00+00:00,99.7,21.1,129.5
2024-07-09 20:45:00+00:00,99.5,21.1,130.8
2024-07-09 20:48:00+00:00,99.8,21.1,130.3
2024-07-09 20:51:00+00:00,100.0,21.1,130.3
2024-07-09 20:54:00+00:00,100.2,21.2,130.8
2024-07-09 20:57:00+00:00,99.5,21.2,130.3
2024-07-09 21:00:00+00:00,100.2,21.2,130.7
2024-07-09 21:03:00+00:00,100.2,21.2,129.3
2024-07-09 21:06:00+00:00,100.5,21.2,130.7
2024-07-09 21:09:00+00:00,100.2,21.2,130.0
2024-07-09 21:12:00+00:00,100.7,21.22,129.7
2024-07-09 21:15:00+00:00,100.3,21.3,130.8
2024-07-09 21:18:00+00:00,100.3,21.3,130.8
2024-07-09 21:21:00+00:00,101.2,21.3,131.2
2024-07-09 21:24:00+00:00,100.7,21.3,131.5
2024-07-09 21:27:00+00:00,100.3,21.3,130.5
2024-07-09 21:30:00+00:00,100.7,21.3,131.2
2024-07-09 21:33:00+00:00,101.7,21.32,131.5
2024-07-09 21:36:00+00:00,101.5,21.4,131.3
2024-07-09 21:39:00+00:00,101.3,21.4,132.0
2024-07-09 21:45:00+00:00,100.8,21.4,131.8
2024-07-09 21:48:00+00:00,102.0,21.4,131.3
2024-07-09 21:51:00+00:00,101.3,21.4,131.5
2024-07-09 21:54:00+00:00,101.0,21.47,132.0
2024-07-09 21:57:00+00:00,100.8,21.5,131.8
2024-07-09 22:00:00+00:00,102.3,21.5,132.2
2024-07-09 22:03:00+00:00,101.8,21.5,131.2
2024-07-09 22:06:00+00:00,101.8,21.5,130.8
2024-07-09 22:09:00+00:00,101.8,21.5,132.3
2024-07-09 22:12:00+00:00,101.0,21.5,131.8
2024-07-09 22:15:00+00:00,101.7,21.6,132.2
2024-07-09 22:18:00+00:00,101.7,21.6,131.2
2024-07-09 22:21:00+00:00,101.3,21.6,132.5
2024-07-09 22:24:00+00:00,101.7,21.6,132.7
2024-07-09 22:27:00+00:00,101.3,21.6,132.8
2024-07-09 22:30:00+00:00,101.5,21.6,132.8
2024-07-09 22:33:00+00:00,100.5,21.63,132.7
2024-07-09 22:36:00+00:00,101.0,21.7,132.7
2024-07-09 22:39:00+00:00,101.5,21.7,133.3
2024-07-09 22:42:00+00:00,101.7,21.7,132.8
2024-07-09 22:45:00+00:00,101.0,21.7,132.0
2024-07-09 22:48:00+00:00,101.5,21.7,131.8
2024-07-09 22:51:00+00:00,101.3,21.7,132.0
2024-07-09 22:54:00+00:00,101.8,21.8,132.0
2024-07-09 22:57:00+00:00,101.5,21.8,132.2
2024-07-09 23:00:00+00:00,101.5,21.8,132.0
2024-07-09 23:03:00+00:00,100.3,21.8,131.0
2024-07-09 23:06:00+00:00,101.7,21.8,131.7
2024-07-09 23:09:00+00:00,101.7,21.8,131.8
2024-07-09 23:12:00+00:00,101.8,21.8,131.8
2024-07-09 23:15:00+00:00,100.5,21.88,132.7
2024-07-09 23:18:00+00:00,100.8,21.9,132.7
2024-07-09 23:21:00+00:00,101.7,21.9,132.7
2024-07-09 23:24:00+00:00,101.7,21.9,132.5
2024-07-09 23:27:00+00:00,100.7,21.9,132.0
2024-07-09 23:30:00+00:00,101.7,21.9,132.8
2024-07-09 23:33:00+00:00,101.0,21.9,132.8
2024-07-09 23:36:00+00:00,101.3,21.92,133.0
2024-07-09 23:39:00+00:00,101.3,22.0,132.3
2024-07-09 23:42:00+00:00,101.2,22.0,132.7
2024-07-09 23:45:00+00:00,101.2,22.0,133.0
2024-07-09 23:48:00+00:00,101.0,22.0,133.0
2024-07-09 23:51:00+00:00,100.8,22.0,133.2
2024-07-09 23:54:00+00:00,101.2,22.0,132.2
2024-07-09 23:57:00+00:00,100.8,22.0,133.2
2024-07-10 00:00:00+00:00,101.0,22.08,133.3
2024-07-10 00:03:00+00:00,102.2,22.1,132.8
2024-07-10 00:06:00+00:00,101.3,22.1,133.0
2024-07-10 00:09:00+00:00,101.0,22.1,134.3
2024-07-10 00:12:00+00:00,101.2,22.1,135.2
2024-07-10 00:15:00+00:00,101.2,22.1,133.3
2024-07-10 00:18:00+00:00,101.2,22.1,133.5
2024-07-10 00:21:00+00:00,101.3,22.1,133.0
2024-07-10 00:24:00+00:00,101.7,22.15,133.3
2024-07-10 00:27:00+00:00,101.2,22.2,133.8
2024-07-10 00:30:00+00:00,101.0,22.2,133.8
2024-07-10 00:33:00+00:00,101.3,22.2,134.2
2024-07-10 00:36:00+00:00,101.8,22.2,132.5
2024-07-10 00:39:00+00:00,102.2,22.2,133.3
2024-07-10 00:42:00+00:00,101.0,22.2,133.5
2024-07-10 00:45:00+00:00,101.5,22.2,133.8
2024-07-10 00:48:00+00:00,100.7,22.22,132.5
2024-07-10 00:51:00+00:00,101.7,22.3,132.7
2024-07-10 00:54:00+00:00,101.5,22.3,133.0
2024-07-10 00:57:00+00:00,101.0,22.3,132.8
2024-07-10 01:00:00+00:00,102.3,22.3,132.8
2024-07-10 01:03:00+00:00,102.7,22.3,133.2
2024-07-10 01:06:00+00:00,101.7,22.3,132.8
2024-07-10 01:09:00+00:00,102.0,22.3,133.8
2024-07-10 01:12:00+00:00,102.2,22.3,133.3
2024-07-10 01:15:00+00:00,101.8,22.3,133.5
2024-07-10 01:18:00+00:00,101.0,22.38,135.0
2024-07-10 01:21:00+00:00,101.0,22.4,134.0
2024-07-10 01:24:00+00:00,101.8,22.4,132.8
2024-07-10 01:27:00+00:00,101.2,22.4,133.3
2024-07-10 01:30:00+00:00,101.8,22.4,133.0
2024-07-10 01:33:00+00:00,102.7,22.4,132.8
2024-07-10 01:36:00+00:00,101.3,22.4,132.8
2024-07-10 01:39:00+00:00,101.3,22.4,133.7
2024-07-10 01:45:00+00:00,101.3,22.43,133.7
2024-07-10 01:48:00+00:00,101.8,22.5,133.8
2024-07-10 01:51:00+00:00,101.7,22.5,134.3
2024-07-10 01:54:00+00:00,101.8,22.5,133.5
2024-07-10 01:57:00+00:00,102.5,22.5,133.3
2024-07-10 02:00:00+00:00,102.0,22.5,133.0
2024-07-10 02:03:00+00:00,102.0,22.5,133.8
2024-07-10 02:06:00+00:00,102.0,22.5,134.0
2024-07-10 02:09:00+00:00,102.0,22.5,135.0
2024-07-10 02:12:00+00:00,102.3,22.5,135.5
2024-07-10 02:15:00+00:00,102.3,22.6,134.5
2024-07-10 02:18:00+00:00,102.7,22.6,134.5
2024-07-10 02:21:00+00:00,102.3,22.6,134.7
2024-07-10 02:24:00+00:00,102.7,22.6,135.7
2024-07-10 02:27:00+00:00,102.7,22.6,134.5
2024-07-10 02:30:00+00:00,102.7,22.6,134.2
2024-07-10 02:33:00+00:00,103.7,22.6,135.7
2024-07-10 02:36:00+00:00,103.2,22.6,135.7
2024-07-10 02:39:00+00:00,102.2,22.6,134.7
2024-07-10 02:42:00+00:00,102.8,22.6,133.8
2024-07-10 02:45:00+00:00,103.3,22.62,134.5
2024-07-10 02:48:00+00:00,102.5,22.68,135.2
2024-07-10 02:51:00+00:00,103.2,22.7,134.5
2024-07-10 02:54:00+00:00,104.3,22.7,135.8
2024-07-10 02:57:00+00:00,103.3,22.7,135.0
2024-07-10 03:00:00+00:00,102.5,22.7,134.3
2024-07-10 03:03:00+00:00,103.2,22.7,134.8
2024-07-10 03:06:00+00:00,103.0,22.7,135.0
2024-07-10 03:09:00+00:00,103.0,22.7,135.5
2024-07-10 03:12:00+00:00,103.3,22.7,134.8
2024-07-10 03:15:00+00:00,103.0,22.7,134.2
2024-07-10 03:18:00+00:00,103.5,22.7,134.8
2024-07-10 03:21:00+00:00,102.5,22.7,135.5
2024-07-10 03:24:00+00:00,103.7,22.7,135.2
2024-07-10 03:27:00+00:00,104.3,22.7,134.8
2024-07-10 03:30:00+00:00,103.3,22.7,134.5
2024-07-10 03:33:00+00:00,103.0,22.7,134.5
2024-07-10 03:36:00+00:00,104.3,22.7,133.0
2024-07-10 03:39:00+00:00,103.3,22.7,133.8
2024-07-10 03:42:00+00:00,103.5,22.7,134.8
2024-07-10 03:45:00+00:00,104.0,22.7,133.8
2024-07-10 03:48:00+00:00,103.7,22.7,134.2
2024-07-10 03:51:00+00:00,103.7,22.7,134.7
2024-07-10 03:54:00+00:00,103.5,22.7,134.7
2024-07-10 03:57:00+00:00,103.0,22.7,134.0
2024-07-10 04:00:00+00:00,103.7,22.7,133.3
2024-07-10 04:03:00+00:00,103.7,22.7,134.7
2024-07-10 04:06:00+00:00,102.8,22.7,133.5
2024-07-10 04:09:00+00:00,102.7,22.7,133.3
2024-07-10 04:12:00+00:00,104.3,22.7,133.8
2024-07-10 04:15:00+00:00,103.7,22.7,133.2
2024-07-10 04:18:00+00:00,103.3,22.67,135.0
2024-07-10 04:21:00+00:00,102.3,22.62,135.0
2024-07-10 04:24:00+00:00,102.0,22.6,135.2
2024-07-10 04:27:00+00:00,104.3,22.6,135.5
2024-07-10 04:30:00+00:00,103.2,22.6,135.2
2024-07-10 04:33:00+00:00,103.8,22.6,135.0
2024-07-10 04:36:00+00:00,103.5,22.6,134.5
2024-07-10 04:39:00+00:00,103.0,22.6,134.5
2024-07-10 04:42:00+00:00,103.5,22.6,135.0
2024-07-10 04:45:00+00:00,104.5,22.6,134.5
2024-07-10 04:48:00+00:00,103.2,22.6,134.7
2024-07-10 04:51:00+00:00,103.2,22.6,134.7
2024-07-10 04:54:00+00:00,103.2,22.6,134.8
2024-07-10 04:57:00+00:00,104.2,22.6,134.7
2024-07-10 05:00:00+00:00,104.2,22.6,134.2
2024-07-10 05:03:00+00:00,103.0,22.55,134.8
2024-07-10 05:06:00+00:00,103.5,22.5,134.3
2024-07-10 05:09:00+00:00,104.0,22.5,135.0
2024-07-10 05:12:00+00:00,103.3,22.5,133.8
2024-07-10 05:15:00+00:00,104.2,22.5,133.3
2024-07-10 05:18:00+00:00,103.8,22.5,134.0
2024-07-10 05:21:00+00:00,104.7,22.5,135.0
2024-07-10 05:24:00+00:00,104.0,22.5,134.3
2024-07-10 05:27:00+00:00,104.0,22.5,134.0
2024-07-10 05:30:00+00:00,103.3,22.5,133.5
2024-07-10 05:33:00+00:00,104.3,22.42,133.2
2024-07-10 05:36:00+00:00,104.2,22.4,133.7
2024-07-10 05:39:00+00:00,104.2,22.4,133.3
2024-07-10 05:42:00+00:00,103.7,22.4,132.7
2024-07-10 05:45:00+00:00,103.7,22.4,134.0
2024-07-10 05:48:00+00:00,104.2,22.4,134.0
2024-07-10 05:51:00+00:00,103.8,22.4,133.2
2024-07-10 05:54:00+00:00,104.2,22.4,132.8
2024-07-10 05:57:00+00:00,104.5,22.33,133.0
2024-07-10 06:00:00+00:00,104.3,22.3,132.0
2024-07-10 06:03:00+00:00,104.5,22.3,132.5
2024-07-10 06:06:00+00:00,104.3,22.3,133.0
2024-07-10 06:09:00+00:00,104.2,22.3,134.2
2024-07-10 06:12:00+00:00,104.3,22.3,133.5
2024-07-10 06:15:00+00:00,105.3,22.3,133.2
2024-07-10 06:18:00+00:00,104.3,22.3,133.2
2024-07-10 06:21:00+00:00,104.7,22.3,134.3
2024-07-10 06:24:00+00:00,104.3,22.3,133.3
2024-07-10 06:27:00+00:00,105.0,22.22,133.7
2024-07-10 06:30:00+00:00,104.8,22.2,133.5
